product_id,product_name,category,about_product,discounted_price,actual_price,rating,rating_count,img_link,product_link,short_name
B07JQKQ91F,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",jbl signature soundlightweight and comfortable the 3 sizes of ear tips sml that are included allow you to choose a size that gives you the most comfortable listening experience even for longer listening periodshigh clean bass troubleshooting steps  kindly ensure 35mm port on host device is clean and dust free and 35mm jack of the earphone is adequately inserted inside the input device portnoise isolation microphone dynamic frequency response range hz 20 hz  20 khz onebutton universal remote with micquick launch access to google assistant  siriultra lightweight and comfortable with 3 sizes of ear tipshigh fidelity twin cablewhats in the box  1 pair jbl c50hi headphone 3 sets of ear tips s m l 1 warranty and safety card,499.0,999.0,3.9,92995.0,https://m.media-amazon.com/images/I/31rmf+p45oL._SY300_SX300_.jpg,https://www.amazon.in/JBL-C50HI-Ear-Headphones-Black/dp/B07JQKQ91F/ref=sr_1_18?qid=1672902995&s=computers&sr=1-18,"JBL C50HI, Wired in Ear..."
B08W56G1K9,LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wires Data Cable Saver Charging Cord Protective Cable Cover Set of 3 (12 Pieces),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,spiral tube charging cable protector are designed with highly flexible silicone and can be used as phone charger cord protector and phone charger saver to completely protect cables for all devices including cell phones computers laptops apple  android watches lightning cables pcs the list goes on and onbesides protecting all your usb cables  cords spiral tube charging cable protector feels surprisingly nice and is fun to install on any wires end use it as your headphone cord protector or charger cable cover simply touching it can relieve your stress too yet even better the lightning cable protector looks super cool it doesnt get any better than thisworks with virtually all computer and cellphone cables you can even use it in almost anything like as pet cable protector chewsafe cord protector cord protectors from pets wire protector from pets and as a wire protector tubing for phone and computer cablesspiral tube charging cable protector is your permanent fix to all those damaged lightning cables it perfectly works as a cable strain relief or a critter cord so you wont have to deal with cable repair or iphone cable repair and frayed wire repairwrap the cable protector onto your preferred cable as an iphone charger end piece spiral tube charging cable protector will wrap around any wire just like a protective sleeve would but with more mobility,99.0,999.0,4.1,8751.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41oSVnJMFKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LAPSTER-Charger-Protectors-Charging-Protective/dp/B08W56G1K9/ref=sr_1_19?qid=1672902995&s=computers&sr=1-19,LAPSTER Spiral Charger Spiral Charger...
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,ptron bullet pro is a 36w charging power car charger passed the rigorous test by usb compliance standard and its fast and safe to provides you the best possible quick charging performancequalcomm quick charge 30 technology charges qc30 enabled smartphones up to 80 percent faster up to 4x faster than standard chargers via usb c or micro usb cable cables are not includedyou can charge 3 devices simultaneously it features 2 usb ports 1 type c port and 36w device output which is more than enough to charge smartphones or tablets at the same timewith a builtin usb typec port with power delivery pd charge all usbc compatible devices at full speed from this travelready car outlet adapterits builtin smart ic chip ensures complete protection for you and your devices including overheating overcurrent hightemperature protection and shortcircuit protectionit is compact lightweight well build quality and can be easily carried in a pocket purse or suitcaseextensive compatibility with usbc and usbpowered devices including phones tablets dash cams etc,349.0,1299.0,4.0,14283.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41LZP1CmYRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PTron-Bullet-Pro-Lightweight-Smartphones/dp/B07WG8PDCW/ref=sr_1_20?qid=1672902995&s=computers&sr=1-20,pTron Bullet Pro 36W PD...
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,durable metal charming appearance which brings a great sense of styleelectronic plating after printing technic antifake other features  plug  playlidless compact design with integrated straphole temperature proof shockproof and vibrationproofthis pendrive is compatible with operating systems such as windows 2000xp and vista windows 7 8 10 and mac operating systems 103 and above the hp v236w 64gb pendrive has a minimum write rate of 4mbsec and a read rate of 14mbsecdurable metal charming appearance which brings a great sense of styleelectronic plating after printing technic antifake other features  plug  playlidless compact design with integrated straphole temperature proof shockproof and vibrationproofthis pendrive is compatible with operating systems such as windows 2000xp and vista windows 7 8 10 and mac operating systems 103 and above the hp v236w 64gb pendrive has a minimum write rate of 4mbsec and a read rate of 14mbsec,475.0,1500.0,4.2,64273.0,https://m.media-amazon.com/images/I/31febYa30qL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-v236w-64GB-USB-Drive/dp/B01L8ZNWN2/ref=sr_1_21?qid=1672902995&s=computers&sr=1-21,HP v236w USB 2.0 64GB...
B009VCGPSY,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces (H2C21AA, Black/Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",3 buttons improve productivityoptical sensor works on most surfacesthe sleek and modern hp mouse x1000 adds an instant touch of trendsetting style to any work space glossy black and metallic gray shine with sophistication3 years manufacturer warranty on the device from the date of purchaseoperating system windows xpstyle name 1600 dpi,269.0,649.0,4.3,54315.0,https://m.media-amazon.com/images/I/31plkeAvAQL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-X1000-Wired-Mouse-Black/dp/B009VCGPSY/ref=sr_1_22?qid=1672902995&s=computers&sr=1-22,HP X1000 Wired USB Mouse...
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",wireless freedom  enjoy up to a 10meter wireless connection with the toad 23 wireless mouses tiny plugandforget wireless receiver no software or driver installation needed the mouse automatically connects to your computer system it is ready to go when you arecarry it anywhere everywhere  portronics toad 23 wireless optical mouse is the perfect accessory for those who travel for work executives who give presentations or anyone who wants greater control and freedom with its compact design it easily fits in pocketsergonomic design  designed to keep either hand comfortable with the click wheel toad 23 becomes easier to use with a third click button at your disposalhighspeed optical mouse  the 24 ghz operating speed of this wireless mouse sends quick signals to the device with the button to adjust dpi resolution now adjust your mouse sensitivity as per your requirement30 lakhs clicks  once you buy toad 23 wireless optical mouse you dont need to worry about its durability with a life of over 30 lakhs clicks this wireless mouse is highly durable and delivers optimal work quality to the users,299.0,599.0,4.1,1597.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/218fOqSir3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Wireless-Optical-Orientation-Adjustable/dp/B0B296NTFV/ref=sr_1_23?qid=1672902995&s=computers&sr=1-23,Portronics Toad 23 Wireless Optical...
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",Electronics|WearableTechnology|SmartWatches,169 grand display get the rich immersive viewing experience on the 169 lcd display60 sports modes take your pick from a wide range of 60 sports modes charging time 25 hoursinstant charge now enjoy more than a days worth25 hours of battery in just 15 minutes of charge battery capacity 260 mah150 cloudbased  customisable watch faces choose from 150 cloudbased and customisable watch faces and change your look to suit your outfitnoise health suite get valuable insights about your health from noise health suite featuring 247 heart rate stress blood oxygen sleep monitor and menstrual cycle trackingquickreplies to texts and calls stay in touch with the world with quick replies available for androidip68 waterproof live your life the way you want to thanks to the ip68 waterproof rating 7day battery charge your watch once and go about your week without a hitchconnectivity technology usb compatible devices smartphone included components smartwatch magnetic charger user manual warranty card item type name smartwatch,1599.0,3999.0,4.0,30254.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41qqmdUWnhL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09NVPSCQT/ref=sr_1_25?qid=1672902996&s=computers&sr=1-25,Noise ColorFit Pulse Grand Smart...
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics|WearableTechnology|SmartWatches,fireboltt is india no 1 wearable watch brand q122 by idc worldwide quarterly wearable device tracker q122169 hd large touch screen fireboltt ninja 3 comes with a 169 hd full touch display for smooth swipes and clear visionspo2 oxygen heart rate  fireboltt ninja 3 smartwatch comes with real time 247 spo2  blood oxygen tracking dynamic heart rate monitoring if a patient is suffering from covid 19 please use a medical device prescribed by the doctor60 workout modes this smartwatch consists of 60 sports mode to track keep a track of all your activities and compare history to analyse your performance count steps distance and calories burnedip68 water resistant this smartwatch can withstand dust spills raindrops and is sweatproof toopowerful battery  about 7 days battery life and a standby time of 25 days multiple watch faces unlimited customized built in watch faces and also multiple watch faces through the appstay social stay updated  inbuilt social media notificationsall in one smart coach  track your daily steps sleep fitness sports heart rate and spo2 enjoy music and camera control ip68 water resistant this smartwatch can withstand dust spills raindrops and is sweatproof tooclasp type tang buckle waterresistancelevel waterresistant system requirements compatible with android 44 or above ios 80 or above bluetooth version 51 or abovecase material type plastic connectivity technology bluetooth compatible devices smartphonetablet band material type silicone color name black human interface input touch screenbuttons item type name smart watch included components 1 smartwatch 1 manual 1 magnetic charger 1 warranty card band color black,1499.0,7999.0,4.2,22638.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41ApzUQQFVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV4RG4D/ref=sr_1_27?qid=1672902996&s=computers&sr=1-27,Fire-Boltt Ninja 3 Smartwatch Full...
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",inline controls answerreject calls playpause voice commandergonomically designed drivers aerospace grade al alloy drivers give the best acoustics 3d hd sound and a punchy bass ipx5 waterresistantear fins for sport fit ear loop hold your buds in ear stably colour of the ear loops may vary perfectly fit for running climbing hiking cycling etcextra bass boults neodymium technology enables drivers to deliver extra punchy and deep bass with accentuates the warm mids and crystal clear sparky highsbuiltin mic condenser microphone for hd calls and siri google assistant voice commandlightweight  comfortable  premium metallic finish tangle free,329.0,999.0,3.9,77027.0,https://m.media-amazon.com/images/I/31DbAD6EoCL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Boult-Audio-X1-Earphones-Cancellation/dp/B07TCN5VR9/ref=sr_1_28?qid=1672902996&s=computers&sr=1-28,Boult Audio BassBuds X1 in-Ear...
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant – Black,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",device type keyboardconnectivity technology wiredinterface usbhot keys function volume mute playpause backward forwardkeys style chiclet,549.0,1799.0,4.3,28829.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4178Hx01kZL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Dell-KB216-Wired-Multimedia-Keyboard/dp/B00ZYLMQH0/ref=sr_1_29?qid=1672902996&s=computers&sr=1-29,Dell KB216 Wired Multimedia USB...
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics|WearableTechnology|SmartWatches,bluetooth calling watch fireboltt talk 2 enables you to make and receive calls directly from your watch via the builtin speaker and microphone this smartwatch features a dial pad option to access recent calls  sync your phones contactsdual button technology this smartwatch has dual buttons to carry out the tasks more efficiently and easily use the first button to change the menu style and to return to the first page use the second button to quickly land to the exercise pagevoice assistant command your mobile phone with your smartwatch the watch has a voice assistant built in to make work easy and fast tap on the ai feature to activate the mobile phone voice assistant and make calls smoothly or hear the weather update60 sports modes track 60 different sports mode like running walking climbing kabbadi cricket and many more get the benefit of every sweat and calorie lostip68 water resistant this smartwatch can withstand dust spills raindrops and is sweatproof toobuilt in mic  speaker enjoy listening to your favour ite tunes on the watch and experience hd calling through the built in mic128 inch hd display this smartwatch has a 128 tft lcd full touch display with a 2d high hardness glass for super protection and a high resolution of 240240 pixels full metal body this watch is long lasting and durable with its metal body featurespo2 monitoring monitor your blood oxygen levels any time anywhere 360 health ecosystem with this watch track your heart rate calorie step count and multiple sports modes with easy touchplay games on your wrist play 2 mini games in your pastime or leisure time smart notification get all your mobile phone notifications on the watch and stay updates about trends meeting emails and much more remotely access smartphone features click pictures change music tracks on the watch with a single touchclasp type tang buckle nanwaterresistant system requirements compatible with android 44 or above ios 80 or above bluetooth version 50 and abovecompatible devices smartphonetablet band material type silicone human interface input buttonstouch screenmicrophone band color black color name black included components 1u smartwatch 1u charging cable 1u manual item type name smart watch,2199.0,9999.0,4.2,29478.0,https://m.media-amazon.com/images/I/41Mce3f9faL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV4MW2T/ref=sr_1_30?qid=1672902996&s=computers&sr=1-30,Fire-Boltt India's No 1 Smartwatch...
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",movement detection optical resolution  1000dpicable length  18 meter interface type  usbcolour  black weight  413 gramsgreat aesthetics usage ideal for office education sectors designing basic gaming etccomfortable for use in longer periods with performance warranty  3 yearhardware platform pc,299.0,650.0,4.5,33176.0,https://m.media-amazon.com/images/I/31z5b7RYc2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=sr_1_31?qid=1672902996&s=computers&sr=1-31,Dell MS116 1000Dpi USB Wired...
B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black),MusicalInstruments|Microphones|Condenser,boya bym1 is an omni directional microphone perfect for videodesigned for smartphones dslr camcorders audio recorders pc etcthe microphone features an omni pickup pattern for full 360degreeusing the microphone for smartphone switch off the microphone slide the onoff up to offsmartphone the power is shut down for dslr camcorders audio recorders pc ect switch on the microphone slide the onoff up to onfor use with the lavalier microphone on action cameras customers are requested to purchase trrs to trs adapter then only it would workpowersourcetype battery powered,798.0,1995.0,4.0,68664.0,https://m.media-amazon.com/images/I/41UYenF+lnL._SX300_SY300_.jpg,https://www.amazon.in/Boya-Omnidirectional-Lavalier-Condenser-Microphone/dp/B076B8G5D8/ref=sr_1_32?qid=1672902996&s=computers&sr=1-32,Boya ByM1 Auxiliary Omnidirectional Lavalier...
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,high compatibility  compatible with iphone 12 11 xxsmaxxr iphone 88 plusiphone 77 plusiphone 6s6s plusiphone 66 plusiphone 55s5cseipad proipad air 12ipad mini 123ipod nano7ipod touch and more apple devicesfast chargedata sync  it can charge and sync simultaneously at a rapid speed compatible with any charging adaptor multiport charging station or power bankdurability  durable nylon braided design with premium aluminum housing and toughened nylon fiber wound tightly around the cord lending it superior durability and adding a bit to its flexibilityhigh security level  it is designed to fully protect your device from damaging excessive currentcopper core thickmultilayer shielding antiinterference protective circuit equipmentwarranty 12 months warranty and friendly customer services ensures the longtime enjoyment of your purchase if you meet any question or problem please dont hesitate to contact us,399.0,1099.0,4.2,24269.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51UsScvHQNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-WN3LG1-Syncing-Charging/dp/B07JW9H4J1/ref=sr_1_33?qid=1672902996&s=computers&sr=1-33,Wayona Nylon Braided USB to...
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,lasts up to 100 longer longevity performance compared to the minimum average duration of the 2015 iec aa digital camera test results may vary by device or usage patternour best battery suited for everyday devices with extra performance for high drain devicesavailable in aaa aa c d and 9v sizessuperior nylon top closure helps preventing our batteries from leakageduralock technology keeps unused duracell batteries fresh and powered for up to 10 years in ambient storage,266.0,315.0,4.5,28030.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415nVOD7bWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Alkaline-Battery-Duralock-Technology/dp/B014SZO90Y/ref=sr_1_34?qid=1672902996&s=computers&sr=1-34,"Duracell Ultra Alkaline AA Battery,..."
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writing Pen|Attractive body colour for Boys & Girls|Waterproof ink for smudge free writing|Preferred by Students for Exam|Study at home essential,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",5 vibrant neon body colorsmooth and fast writingjapanese waterproof inkcountry of origin india,50.0,50.0,4.3,5792.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/414BHyTttvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Octane-Neon-Pack-5/dp/B07KCMR8D6/ref=sr_1_35?qid=1672902996&s=computers&sr=1-35,Classmate Octane Neon- Blue Gel...
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Home&Kitchen|CraftMaterials|Scrapbooking|Tape,sticks to most surfaces includingwalls ceramic tiles and woodsurfacesthat are clean dry and smootha nomess alternative to glue forlightduty attaching andmounting tasksideal for permanent mounting tasks,130.0,165.0,3.9,14778.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41BeawIQB5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Scotch-Double-Foam-Tape-24/dp/B00N1U9AJS/ref=sr_1_36?qid=1672902996&s=computers&sr=1-36,3M Scotch Double Sided Heavy...
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",break away from old habits through hd sound via 10mm drivers crystal clear sound to your ears helps you execute what you have visualized perfectly enhance your senses with the bassheads 152vibe your rhythm all day with fantastic bass heavy tunes that drown out your stress and brings back your search for the ultimate quest its time to get kickingcommunicate seamlessly with the inbuilt mic that has high sensitivity and a versatile frequency range to provide the ultimate experience foldablecollapsible yes deep bass yes with microphone yesdurable and highly resistant the braided cable adds to the nirvana with its soft feel and tangle resilient features because wasting time is simply not an option when youre a boatheadplug into convenience with the 35mm angled jack to begin your journey1 year warranty from the date of purchase,449.0,1290.0,4.1,91770.0,https://m.media-amazon.com/images/I/31RiDkNjpjS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/BassHeads-152-ToneSecure-Braided-Earphones/dp/B07KY3FNQP/ref=sr_1_37?qid=1672902996&s=computers&sr=1-37,boAt Bassheads 152 in Ear...
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,fireboltt is india no 1 wearable watch brand q122 by idc worldwide quarterly wearable device tracker q122bluetooth calling watch fireboltt visionary enables you to make and receive calls directly from your watch via the builtin speaker and microphone this smartwatch features a dial pad option to access recent calls  sync your phones contacts178 amoled display  fireboltt visionary has a premium 368448 pixel resolution and 178 amoled display which comes with the always on featureover 100 sports modes  walking running to tedious workout modes we have covered it all fireboltt visionary smartwatch does a wonderful tracking job to each sports mode the user carries out in the day or at the gymconnect tws on the go this smartwatch has an internal storage memory of about 128mb to store your songs and listen to local music on your bluetooth headsetai voice assistance command your watch and let the magic happen this special technology is in the fireboltt visionary smartwatchsmart 360 health tracking  the fireboltt visionary smartwatch comes with a complete package of health tracking features from spo2 tracking to real time heart rate tracking stay fit always with the breathing exercise and women health the smartwatch is fit for each use and purposeip68 water resistant  the smartwatch is fit to withstand sweat dust dirt and sand and is resistant to submersion upto a maximum depth of 1m of freshwater for up to twenty minutessmart notifications  keeping you notified on every second of all activities through your social media connects do not miss out on any notification that you receive on smartphone remote controls  click numerous pictures and listen to your favourite songs by just one touch basic reminders  dont drink water or walk in normal breaks we have got you covered in that too with the sedentary reminders you will alwasy stay hydrated and will walk good a step to a healthy lifeband material type silicone band color black human interface input buttonstouch screen included components 1 smartwatch 1 manual 1 magnetic charger 1 warranty card case material type metal clasp type tang buckle color name black compatible devices smartphonetabletthe amoled provides over the line performance it is thinner lighter flexible and one of the safest display technologies ever developedband width20 millimeterswater resistance depth1 meters,3999.0,16999.0,4.3,17162.0,https://m.media-amazon.com/images/I/41r1d8a2WGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Resolution-Connection-Assistance/dp/B0B3N7LR6K/ref=sr_1_38?qid=1672902996&s=computers&sr=1-38,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth..."
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",tune into premium audio with 10mm drivers and enhance the vibes with bassheads 122vibe in your rhythm all day with its super extra bass and immerse into an enthralling timecommunicate handsfree in a seamless way with the builtin mic that has high sensitivity and a versatile frequency range to provide the optimum calling experienceplug into nirvana with the 35mm gold plated jack to begin your journey towards auditory bliss,399.0,1290.0,4.2,206.0,https://m.media-amazon.com/images/I/41dNRo8Hu8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/BassHeads-122-Earphones-Tangle-Straight/dp/B07QZ3CZ48/ref=sr_1_39?qid=1672902996&s=computers&sr=1-39,boAt BassHeads 122 Wired Earphones...
B09T3H12GV,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",movement detection technology mouse optical buttons qty 03 movement resolution 1000 dpihot keys function volume mute keyboard technology plungerdevice type keyboard and mouse setwireless receiver usb wireless receiver adjustable height yesinterface 24 ghz type keyboardmouse  wireless,1399.0,2498.0,4.2,33717.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/415yl0HeDQL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Dell-Wireless-Keyboard-Mouse-Spill-Resistant/dp/B09T3H12GV/ref=sr_1_40?qid=1672902996&s=computers&sr=1-40,Dell USB Wireless Keyboard and...
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,compatible with all type c enabled devices be it an android smartphone mi samsung oppo vivo realme oneplus etc tablet laptop macbook chromebook etcsupports quick charging 2030unbreakable  made of special braided outer with rugged interior bindings it is ultradurable cable that wont be affected by daily rough usageideal length  it has ideal length of 15 meters which is neither too short like your typical 1meter cable or too long like a 2meters cablesupports maximum 3a fast charging and 480 mbps data transfer speed6 months manufacturer warranty from the date of purchase,199.0,349.0,4.0,43994.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31zOsqQOAOL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Cable/dp/B098NS6PVG/ref=sr_1_41?qid=1672902996&s=computers&sr=1-41,Ambrane Unbreakable 60W / 3A...
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,fast charger data syncwith builtin safety proctections and fourcore copper wires promote maximum signal quality and strength and enhance charging  data transfer speed with up to 480 mbs transferring speed compatibilitycompatible with iphone 13 1211 x 8 7 6 5 ipad air pro mini  ios devices sturdy  durablethe jacket and enforced connector made of tpe and premium copper are resistant to repeatedly bending and coiling ultra high quality according to the experimental results the fishbone design can accept at least 20000 bending and insertion tests for extra protection and durability upgraded 3d aluminum connector and exclusive laser welding technology which to ensure the metal part wont break and also have a tighter connection which fits well even with a protective case on and will never loose connection good after sales serviceour friendly and reliable customer service will respond to you within 24 hours  you can purchase with confidenceand every sale includes a 365day worryfree service to prove the importance we set on quality,199.0,999.0,3.9,7928.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31IvNJZnmdL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Sounce-iPhone-Charging-Compatible-Devices/dp/B096MSW6CT/ref=sr_1_42?qid=1672902996&s=computers&sr=1-42,Sounce Fast Phone Charging Cable...
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics|WearableTechnology|SmartWatches,advanced bluetooth calling upgrade to an effortless calling experience  attendreject calls and dial numbers from your wristdigital crown navigate through the watch adjust volume and change the watch face via the fullyfunctional crown172display colorfit pro 4 features 172 tft lcd with 25 more screen area than colorfit pro 3vivid clarity view information under the brightest sun thanks to 311 ppi and 500 nits of brightness60hz refresh rate get smoother scrolling  navigation experience100 sports modes take your pick from 100 sports modes and ace your gamenoise health suite know how your body is doing with the battery of fitness featuresproductivity suite get more work done with quick reply options stock market updates alarm and disconnect with smart dnd when you want to water resistance level water resistantitem type name smartwatch connectivity technology usb included components smartwatch magnetic charger user manual warranty card,2998.0,5999.0,4.1,5179.0,https://m.media-amazon.com/images/I/413x7j3Z30L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Noise-ColorFit-Bluetooth-Fully-Functional-Brightness/dp/B09ZQK9X8G/ref=sr_1_43?qid=1672902996&s=computers&sr=1-43,Noise ColorFit Pro 4 Advanced...
B08ZJDWTJ1,"Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM1000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,digital storage capacity  1tb get an extra layer of protection for your data with the included 3 year rescue data recovery servicesform factor  25 inches hardware interface  usb 30 drive rpm  5400password protected  no sleek and simple portable drive design for taking photos movies music and more onthegoautomatic recognition of windows and mac computers for simple setup reformatting required for use with time machinedraganddrop file savingusb 30 powered,4098.0,4999.0,4.5,50810.0,https://m.media-amazon.com/images/I/41igriVLabS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Seagate-Expansion-1TB-External-HDD/dp/B08ZJDWTJ1/ref=sr_1_44?qid=1672902996&s=computers&sr=1-44,Seagate Expansion 1TB External HDD...
